"Boris Johnson promises tax cut for 3m higher earners. Boris Johnson has promised to cut taxes for around 3 million higher earners 
by raising the 40p threshold from £50,000 to £80,000 if he becomes prime 
minister, ...",3A6%2F09%2F2019
"Boris Johnson tops first ballot in Tory leadership contest. Boris Johnson has secured the highest number of votes in the first MPs' 
ballot to select the Conservative Party leader and next prime minister. 
Three contenders ...",3A6%2F09%2F2019
"'Not the Boris we're used to': Johnson's ruthlessly organised bid for PM. 'Not the Boris we're used to': Johnson's ruthlessly organised bid for PM. 
This article is more than 1 year old. Tory MPs 'gobsmacked' by lengths ...",3A6%2F09%2F2019
"The Time Boris Johnson Thought Trump Was ‘Out of His Mind’. President Donald Trump has long had warm words for Boris Johnson, who 
always seemed destined to make it to the runoff in the race to become 
Britain's next ...",3A6%2F09%2F2019
"Boris Johnson refuses to answer questions about 'row with partner'. Boris Johnson has refused to answer questions about reports of a row 
between him and his partner in which police were called. Speaking at a Tory 
Party ...",3A6%2F09%2F2019
"Neighbour who called police over Boris Johnson row goes public. The neighbour who contacted the police over a late-night altercation 
between Tory leadership favourite, Boris Johnson, and his partner, Carrie 
Symonds, has ...",3A6%2F09%2F2019
"I was Boris Johnson’s boss: he is utterly unfit to be prime minister. The Tory party is about to foist a tasteless joke upon the British people. 
He cares for nothing but his own fame and gratification. Boris Johnson with 
Max Hastings ...",3A6%2F09%2F2019
"Boris Johnson defensive, evasive, and favourite for No 10. Boris Johnson has been forced on to the defensive in a fractious five-way 
Tory leadership debate, coming under pressure on issues from Islamophobia 
to his ...",3A6%2F09%2F2019
"Johnson has thrown US ambassador under the bus, say top Tories. Boris Johnson is under pressure over his role in Sir Kim Darroch's 
resignation as British ambassador to Washington, with critics accusing the 
likely next prime ...",3A6%2F09%2F2019
"Boris Johnson shows he'll be most ill-qualified PM of modern times. Boris Johnson shows he'll be most ill-qualified PM of modern times. This 
article is more than 1 year old. Martin Kettle.",3A6%2F09%2F2019
"Boris Johnson: First speech as PM in full. Boris Johnson has delivered his first speech in Downing Street after 
becoming the UK's new prime minister. You can read the full text of his 
speech below.",3A7%2F09%2F2019
"Boris Johnson becomes PM with promise of Brexit by 31 October. Boris Johnson has become the UK's new prime minister, promising to defy 
“the doubters, the doomsters and the gloomsters” by completing Brexit with 
a deal by ...",3A7%2F09%2F2019
"Boris Johnson: Premiership will be the start of a golden age. Tory MP Alberto Costa - who has campaigned for EU citizens' rights after 
Brexit - welcomed Mr Johnson's pledge, but said ""the devil, as ever, is in 
the detail"" and ...",3A7%2F09%2F2019
"Boris Johnson wins race to be Tory leader and PM. Boris Johnson has been elected new Conservative leader in a ballot of party 
members and will become the next UK prime minister. He beat Jeremy Hunt ...",3A7%2F09%2F2019
"Boris Johnson elected new Tory leader. Boris Johnson elected new Tory leader. This article is more than 1 year 
old. Former foreign secretary will succeed Theresa May ...",3A7%2F09%2F2019
"Boris Johnson Will Become UK's Next Prime Minister, Winning Party Election. Britain's Conservative Party has chosen Boris Johnson to become the 
country's next prime minister, replacing the pragmatic and sometimes 
colorless Theresa May ...",3A7%2F09%2F2019
"Boris Johnson ‘turbo-charging’ no-deal Brexit plans, say ministers. Boris Johnson 'turbo-charging' no-deal Brexit plans, say ministers. This 
article is more than 1 year old. Cabinet blitzes media, saying preparations 
for ...",3A7%2F09%2F2019
